,game_id,color,team_id,team_slug,team_name,team_region,ball_possession_time,ball_time_in_side,core_shots,core_goals,core_saves,core_assists,core_score,core_shooting_percentage,boost_bpm,boost_bcpm,boost_avg_amount,boost_amount_collected,boost_amount_stolen,boost_amount_collected_big,boost_amount_stolen_big,boost_amount_collected_small,boost_amount_stolen_small,boost_count_collected_big,boost_count_stolen_big,boost_count_collected_small,boost_count_stolen_small,boost_amount_overfill,boost_amount_overfill_stolen,boost_amount_used_while_supersonic,boost_time_zero_boost,boost_time_full_boost,boost_time_boost_0_25,boost_time_boost_25_50,boost_time_boost_50_75,boost_time_boost_75_100,movement_total_distance,movement_time_supersonic_speed,movement_time_boost_speed,movement_time_slow_speed,movement_time_ground,movement_time_low_air,movement_time_high_air,movement_time_powerslide,movement_count_powerslide,positioning_time_defensive_third,positioning_time_neutral_third,positioning_time_offensive_third,positioning_time_defensive_half,positioning_time_offensive_half,positioning_time_behind_ball,positioning_time_in_front_ball,demo_inflicted,demo_taken,winner
24168,623cef59da9d7ca1c7bab29d,blue,6020bcd5f1e4807cc7006767,https://octane.gg/teams/6767-team-secret,TEAM SECRET,South America,122.4,181.64,2,1,4,1,777,50.0,1130.0,1200.84641,159.87,6526.0,1613.0,4415.0,1157.0,2111.0,456.0,56.0,14.0,178.0,39.0,1249.0,244.0,618.0,81.30000000000001,116.86,310.9,184.17,221.16,273.37,1452308.0,150.48999999999998,380.73,469.63,595.12,351.85,53.91,19.81,176.0,529.43,281.27,190.16,684.88,316.0,717.65,283.21000000000004,6.0,4.0,False
24169,623cef59da9d7ca1c7bab29d,orange,6020bc9bf1e4807cc70041b4,https://octane.gg/teams/41b4-evil-geniuses,EVIL GENIUSES,Europe,170.5,141.02,11,2,1,2,860,18.181818181818183,1177.0,1183.91754,142.65,6434.0,1420.0,4515.0,854.0,1919.0,566.0,49.0,10.0,163.0,50.0,438.0,147.0,570.0,133.23999999999998,94.89,367.74,201.24,161.5,219.56,1413911.0,124.73000000000002,394.55,476.74,535.56,391.71,68.73,18.17,204.0,430.0,318.1,247.92,594.75,401.27,766.45,229.57,4.0,6.0,True
24170,623b9b9dda9d7ca1c7bab20a,blue,6020bc70f1e4807cc70023e9,https://octane.gg/teams/23e9-dignitas,DIGNITAS,Europe,158.92,131.74,16,3,6,3,1336,18.75,1244.0,1275.54776,143.81,7044.0,1629.0,4917.0,982.0,2127.0,647.0,59.0,11.0,183.0,58.0,1031.0,120.0,990.0,111.66,90.37,360.46,218.22000000000003,188.15,232.4,1476661.0,153.57,401.96,456.22,552.97,386.47,72.32,20.71,183.0,407.15,352.21,252.41,584.7,427.06,797.4399999999999,214.3,1.0,6.0,True
24171,623b9b9dda9d7ca1c7bab20a,orange,6020bc70f1e4807cc7002389,https://octane.gg/teams/2389-spacestation-gaming,SPACESTATION GAMING,North America,137.37,196.14,7,0,11,0,1148,0.0,1258.0,1245.22327,141.49,6870.0,1662.0,4802.0,1095.0,2068.0,567.0,56.0,13.0,183.0,51.0,647.0,118.0,1096.0,159.5,91.34,376.7600000000001,198.4,181.55,229.82,1516865.0,162.33999999999995,402.17,460.79,555.8699999999999,387.02,82.41,23.01,225.0,552.57,282.23,190.48,720.03,305.28,650.44,374.86,6.0,1.0,False
24172,623b9d26c437fde7e02d2b19,blue,6020bc70f1e4807cc70023e9,https://octane.gg/teams/23e9-dignitas,DIGNITAS,Europe,142.26,186.68,7,1,10,1,1240,14.285714285714285,1108.0,1103.1485699999998,135.23000000000002,5711.0,886.0,3542.0,400.0,2169.0,486.0,39.0,4.0,179.0,43.0,436.0,16.0,788.0,121.53,68.97,345.19,246.19000000000003,139.19,201.17,1382570.0,114.69,389.28,436.58,509.72,363.35,67.47,19.29,170.0,511.88,299.67,129.01,690.99,249.56,675.22,265.32,0.0,3.0,True
24173,623b9d26c437fde7e02d2b19,orange,6020bc70f1e4807cc7002389,https://octane.gg/teams/2389-spacestation-gaming,SPACESTATION GAMING,North America,155.12,124.72,14,0,3,0,622,0.0,1440.0,1473.24706,156.17000000000002,7627.0,2113.0,5710.0,1329.0,1917.0,784.0,69.0,16.0,162.0,69.0,1234.0,284.0,1991.0,124.55,113.78,312.28000000000003,171.60000000000002,215.6,245.57,1504010.0,203.8,385.86,359.91,543.72,353.29,52.57,23.87,228.0,334.85,341.93,272.79999999999995,500.3,449.28,653.14,296.44,3.0,0.0,False
24174,623c6335da9d7ca1c7bab21f,blue,6020bc70f1e4807cc70023e9,https://octane.gg/teams/23e9-dignitas,DIGNITAS,Europe,,,10,3,8,2,1291,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
24175,623c6335da9d7ca1c7bab21f,orange,6020bc70f1e4807cc7002389,https://octane.gg/teams/2389-spacestation-gaming,SPACESTATION GAMING,North America,,,12,4,5,3,1315,33.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
24176,623ba559da9d7ca1c7bab211,blue,6020bc70f1e4807cc70023e9,https://octane.gg/teams/23e9-dignitas,DIGNITAS,Europe,139.42,173.35,8,2,3,2,1023,25.0,1174.0,1243.0983299999998,142.3,7032.0,1319.0,4952.0,769.0,2080.0,550.0,58.0,9.0,164.0,42.0,907.0,144.0,1008.0,157.86,84.44,372.49,205.66000000000005,185.51,261.24,1542529.0,162.31,438.85,452.5700000000001,589.51,398.23,65.99000000000001,20.06,196.0,513.6700000000001,314.82,225.25,688.45,365.29,730.75,322.98,0.0,6.0,False
24177,623ba559da9d7ca1c7bab211,orange,6020bc70f1e4807cc7002389,https://octane.gg/teams/2389-spacestation-gaming,SPACESTATION GAMING,North America,149.64,158.34,8,3,3,3,1264,37.5,1247.0,1210.57125,133.9,6848.0,1414.0,4766.0,798.0,2082.0,616.0,56.0,9.0,184.0,54.0,875.0,110.0,1490.0,133.39,117.16,398.96,235.63,157.51,226.05,1557364.0,177.95000000000002,410.22,481.25,608.76,401.24,59.41,24.81,223.0,525.27,330.11,214.04,706.78,362.65,778.15,291.28,6.0,0.0,True
24178,623ba729da9d7ca1c7bab218,blue,6020bc70f1e4807cc70023e9,https://octane.gg/teams/23e9-dignitas,DIGNITAS,Europe,146.71,152.86,12,1,3,1,935,8.333333333333332,1329.0,1367.15882,149.17000000000002,7392.0,1880.0,5134.0,1052.0,2258.0,828.0,63.0,13.0,197.0,72.0,1208.0,248.0,1274.0,110.11,84.91999999999999,340.92,229.81,192.29,214.52,1508265.0,177.91,418.94,396.82,546.67,386.14,60.86,20.6,177.0,421.72,320.21000000000004,251.74,581.83,411.83,671.8,321.88,3.0,5.0,False
24179,623ba729da9d7ca1c7bab218,orange,6020bc70f1e4807cc7002389,https://octane.gg/teams/2389-spacestation-gaming,SPACESTATION GAMING,North America,147.38,168.08,8,2,8,0,1246,25.0,1265.0,1287.44492,146.72,6961.0,1590.0,4886.0,836.0,2075.0,754.0,57.0,10.0,168.0,57.0,774.0,169.0,1428.0,141.37,121.31,369.39,206.72,156.03,239.77,1441523.0,160.42000000000002,364.99,472.73,595.53,353.04999999999995,49.55,27.75,239.0,507.68,309.55,180.91,686.3299999999999,311.82,731.3499999999999,266.79,5.0,3.0,True
24180,623ca602da9d7ca1c7bab226,blue,6020bc70f1e4807cc70023e9,https://octane.gg/teams/23e9-dignitas,DIGNITAS,Europe,142.38,190.67,8,3,6,2,1352,37.5,1242.0,1262.4736,136.17000000000002,7477.0,1109.0,4956.0,500.0,2521.0,609.0,58.0,6.0,211.0,56.0,882.0,111.0,999.0,120.89,91.2,417.23,284.5,152.14,213.77,1551442.0,165.53,413.1,536.39,624.28,430.97,59.75,22.04,212.0,560.12,380.95,173.95,753.9300000000001,361.09,811.0799999999999,303.94,2.0,7.0,False
24181,623ca602da9d7ca1c7bab226,orange,6020c1bef1e4807cc70258d0,https://octane.gg/teams/58d0-pioneers,PIONEERS,Oceania,146.61,152.66,12,4,5,4,1537,33.33333333333333,1322.0,1374.75726,146.98000000000002,8142.0,1401.0,5700.0,802.0,2442.0,599.0,67.0,9.0,215.0,56.0,1016.0,130.0,1602.0,104.3,103.16,392.2,284.27,158.1,247.83,1692683.0,213.28000000000003,475.62,444.18,651.58,419.69999999999993,61.8,25.13,280.0,549.47,364.33,219.25,742.75,390.31,878.48,254.59,7.0,2.0,True
24182,623ca786c437fde7e02d2b2e,blue,6020bc70f1e4807cc70023e9,https://octane.gg/teams/23e9-dignitas,DIGNITAS,Europe,150.52,118.69,16,3,2,3,1025,18.75,1245.0,1255.76795,135.92000000000002,6976.0,1499.0,4809.0,739.0,2167.0,760.0,57.0,10.0,178.0,62.0,893.0,271.0,1016.0,149.74,78.35,417.41,207.15,168.79,204.89,1472651.0,129.45,430.88,476.29,582.65,383.49,70.47,16.810000000000002,165.0,362.01,394.58,280.03,559.8,476.81,794.8199999999999,241.8,5.0,5.0,True
24183,623ca786c437fde7e02d2b2e,orange,6020c1bef1e4807cc70258d0,https://octane.gg/teams/58d0-pioneers,PIONEERS,Oceania,138.84,206.85,4,2,9,2,1353,50.0,1268.0,1250.54754,136.98,6947.0,524.0,4913.0,240.0,2034.0,284.0,57.0,3.0,178.0,26.0,765.0,59.0,1480.0,109.41,94.3,391.53,271.07,137.62,189.82,1502459.0,171.3,406.15,457.97,545.84,423.38,66.19,19.84,222.0,613.12,308.92,113.36,807.79,227.62,709.25,326.14,5.0,5.0,False
24184,623ca98bc437fde7e02d2b35,blue,6020bc70f1e4807cc70023e9,https://octane.gg/teams/23e9-dignitas,DIGNITAS,Europe,170.88,178.35,9,2,7,2,1312,22.22222222222222,1183.0,1218.52625,134.95,6893.0,1647.0,4447.0,830.0,2446.0,817.0,51.0,9.0,216.0,72.0,632.0,87.0,584.0,117.73,103.89,391.79,230.34,162.13,231.07,1469068.0,141.94,395.29,501.78,559.69,409.77,69.57,17.700000000000003,168.0,489.49,333.62,215.92,668.8399999999999,370.18,754.4,284.61,3.0,5.0,True
24185,623ca98bc437fde7e02d2b35,orange,6020c1bef1e4807cc70258d0,https://octane.gg/teams/58d0-pioneers,PIONEERS,Oceania,139.93,157.64,9,1,4,1,903,11.11111111111111,1403.0,1444.09413,146.55,8169.0,2221.0,5510.0,1206.0,2659.0,1015.0,68.0,14.0,212.0,77.0,1365.0,223.0,1356.0,113.3,88.24,348.15000000000003,244.18,192.23,241.59,1621283.0,213.18,438.31,391.05,608.74,376.9,56.91,25.67,286.0,441.31,361.94,239.29,618.5699999999999,423.98,733.98,308.56,5.0,3.0,False
24186,623cabc3c437fde7e02d2b3c,blue,6020bc70f1e4807cc70023e9,https://octane.gg/teams/23e9-dignitas,DIGNITAS,Europe,146.63,180.94,12,6,6,5,1922,50.0,1246.0,1321.0255499999998,138.21,7883.0,1375.0,5840.0,745.0,2043.0,630.0,67.0,8.0,184.0,57.0,906.0,71.0,1177.0,118.07,123.98,381.3,242.09000000000003,189.89,266.54,1594101.0,171.45999999999998,434.9,546.02,669.41,401.94000000000005,81.03,20.42,207.0,583.6,346.06,222.73,769.79,382.61,843.78,308.61,9.0,3.0,True
24187,623cabc3c437fde7e02d2b3c,orange,6020c1bef1e4807cc70258d0,https://octane.gg/teams/58d0-pioneers,PIONEERS,Oceania,128.81,160.77,12,3,4,3,1158,25.0,1325.0,1319.01458,134.97,7871.0,1303.0,5535.0,650.0,2336.0,653.0,66.0,8.0,207.0,58.0,1086.0,148.0,1316.0,132.69,85.83999999999999,462.41,225.91,157.51,233.35,1643573.0,201.48,465.28,467.6,639.64,438.05,56.67,25.29,275.0,607.27,329.47,197.63,802.19,332.11,845.8199999999999,288.54,3.0,9.0,False
24188,623df6dbc437fde7e02d2bba,blue,6020bc70f1e4807cc70023d9,https://octane.gg/teams/23d9-endpoint,ENDPOINT,Europe,133.03,180.06,11,2,7,2,1362,18.181818181818183,1248.0,1248.19013,141.11,6983.0,945.0,5107.0,556.0,1876.0,389.0,58.0,6.0,169.0,37.0,730.0,49.0,723.0,136.78,88.84,402.9,254.49,133.5,219.86,1516163.0,148.41,436.88,465.96,546.64,419.84,84.76,21.28,244.0,543.36,299.67,208.21,701.36,349.89,758.6899999999999,292.54999999999995,1.0,3.0,False
24189,623df6dbc437fde7e02d2bba,orange,6065dbab45122f213019c81f,https://octane.gg/teams/c81f-furia-esports,FURIA ESPORTS,South America,146.11,147.85,12,3,6,3,1284,25.0,1143.0,1206.54205,158.64,6750.0,1333.0,4397.0,601.0,2353.0,732.0,55.0,8.0,216.0,66.0,1199.0,218.0,717.0,63.21,125.59,309.14,272.25,172.06,273.25,1473320.0,126.71,408.1,521.71,606.9200000000001,374.67,74.9,15.6,146.0,482.2000000000001,352.49,221.81,679.22,377.28,771.9399999999999,284.56,3.0,1.0,True
24190,623df8c5c437fde7e02d2bc1,blue,6020bc70f1e4807cc70023d9,https://octane.gg/teams/23d9-endpoint,ENDPOINT,Europe,139.58,168.11,6,4,6,3,1508,66.66666666666666,1153.0,1183.80817,154.95000000000002,6697.0,1182.0,4523.0,610.0,2174.0,572.0,56.0,8.0,174.0,44.0,1055.0,201.0,894.0,112.07,111.91,356.33,206.99,184.81,287.09000000000003,1554524.0,152.45999999999998,440.19,474.98,576.5799999999999,410.92,80.13,20.41,245.0,539.3,328.51,199.8,702.94,364.68,828.8399999999999,238.78,3.0,1.0,True
24191,623df8c5c437fde7e02d2bc1,orange,6065dbab45122f213019c81f,https://octane.gg/teams/c81f-furia-esports,FURIA ESPORTS,South America,148.21,163.59,9,1,3,1,835,11.11111111111111,1132.0,1221.81305,150.26,6912.0,1899.0,4808.0,1097.0,2104.0,802.0,59.0,13.0,194.0,70.0,1092.0,202.0,685.0,70.72,119.5,299.35,242.96,242.49,256.44,1511275.0,131.7,425.6,505.25,625.89,354.90000000000003,81.75,17.700000000000003,144.0,484.45,362.08,216.02,672.5,390.05,728.96,333.6,1.0,3.0,False
24192,623dfd6dc437fde7e02d2bc8,blue,6020bc70f1e4807cc70023d9,https://octane.gg/teams/23d9-endpoint,ENDPOINT,Europe,124.7,157.44,7,1,3,1,785,14.285714285714285,1232.0,1272.8227900000002,144.76999999999998,6869.0,1413.0,4694.0,827.0,2175.0,586.0,57.0,9.0,196.0,51.0,1076.0,73.0,722.0,102.3,99.35,354.5,220.46,158.98,224.26,1475920.0,156.08,395.17,439.96,567.03,349.89,74.28999999999999,21.25,240.0,451.0700000000001,344.68,195.46,611.91,379.31,721.23,270.0,4.0,5.0,False
24193,623dfd6dc437fde7e02d2bc8,orange,6065dbab45122f213019c81f,https://octane.gg/teams/c81f-furia-esports,FURIA ESPORTS,South America,161.39,162.99,6,2,4,2,1084,33.33333333333333,1149.0,1170.90802,148.52,6319.0,1490.0,3912.0,828.0,2407.0,662.0,50.0,9.0,213.0,58.0,1147.0,78.0,698.0,64.66,93.64,248.52,270.71,227.0,224.44,1364034.0,100.09,372.38,522.0699999999999,582.3299999999999,340.2,72.00999999999999,13.24,106.0,479.12,320.68,194.74,647.69,346.85,744.55,249.99,5.0,4.0,True
24194,623dfd73c437fde7e02d2bcf,blue,6020bc70f1e4807cc70023d9,https://octane.gg/teams/23d9-endpoint,ENDPOINT,Europe,162.54,134.53,8,1,3,1,812,12.5,1297.0,1386.64578,163.23,7985.0,1608.0,5954.0,946.0,2031.0,662.0,73.0,12.0,188.0,61.0,1374.0,275.0,1113.0,96.0,114.57,343.55,219.79,183.02,307.08000000000004,1622769.0,164.96,474.13,431.44000000000005,600.71,384.12,85.71000000000001,20.6,241.0,458.84,384.06,227.62,648.35,422.11,823.68,246.85,2.0,0.0,False
24195,623dfd73c437fde7e02d2bcf,orange,6065dbab45122f213019c81f,https://octane.gg/teams/c81f-furia-esports,FURIA ESPORTS,South America,158.17,207.56,6,2,6,2,1189,33.33333333333333,1135.0,1177.73721,145.46,6782.0,1423.0,4184.0,827.0,2598.0,596.0,50.0,9.0,228.0,52.0,783.0,77.0,702.0,99.78,100.91,325.65,269.51,225.81,228.29,1500173.0,101.03,431.71,533.53,611.6,370.28,84.36999999999999,14.85,134.0,558.55,318.2,189.5,726.5,339.75,706.4300000000001,359.84,0.0,2.0,True
24196,623e0397da9d7ca1c7bab2b4,blue,6020bc70f1e4807cc70023a0,https://octane.gg/teams/23a0-nrg-esports,NRG ESPORTS,North America,131.85,166.92,7,3,5,2,1298,42.85714285714285,1280.0,1280.27728,144.9,6896.0,1587.0,4953.0,1036.0,1943.0,551.0,59.0,12.0,175.0,49.0,1005.0,151.0,1047.0,107.01,122.72,363.86,201.85,160.93,248.5,1477843.0,165.22000000000003,380.46,450.97,572.02,358.17,66.46,24.76,270.0,508.49,325.05,163.09,678.47,318.19,754.0999999999999,242.54,2.0,2.0,True
24197,623e0397da9d7ca1c7bab2b4,orange,6020bc70f1e4807cc70023fb,https://octane.gg/teams/23fb-renegades,RENEGADES,Oceania,151.87,152.87,7,0,2,0,616,0.0,1275.0,1333.00332,128.49,7180.0,1867.0,4764.0,1177.0,2416.0,690.0,56.0,13.0,212.0,60.0,838.0,136.0,853.0,176.22,63.77,474.37,214.78000000000003,123.3,173.25,1476226.0,164.46,395.66,436.7,516.4399999999999,418.26,62.120000000000005,27.0,241.0,437.8,349.81,209.21,626.14,370.68,707.95,288.87,2.0,2.0,False
24198,623e05cac437fde7e02d2bd6,blue,6020bc70f1e4807cc70023a0,https://octane.gg/teams/23a0-nrg-esports,NRG ESPORTS,North America,140.42,163.5,14,6,5,5,1942,42.85714285714285,1280.0,1244.98039,147.78,7451.0,1599.0,5352.0,911.0,2099.0,688.0,64.0,11.0,190.0,62.0,1109.0,190.0,990.0,124.52,123.54,389.52,234.22,221.89,262.86,1627507.0,205.19,401.63,543.37,670.36,422.68,57.16,22.62,269.0,558.15,337.53,254.53000000000003,742.22,407.98,871.54,278.66,5.0,1.0,True
24199,623e05cac437fde7e02d2bd6,orange,6020bc70f1e4807cc70023fb,https://octane.gg/teams/23fb-renegades,RENEGADES,Oceania,138.12,178.5,12,3,4,2,1205,25.0,1293.0,1357.76547,128.9,8126.0,1373.0,5688.0,658.0,2438.0,715.0,66.0,8.0,203.0,63.0,931.0,134.0,938.0,162.79000000000002,75.44,457.26,239.16000000000005,174.07,210.8,1603951.0,177.75,450.97,505.62,576.59,501.35,56.39999999999999,25.9,259.0,579.25,351.91,203.18,760.2,374.13,794.41,339.92,1.0,5.0,False
24200,623e0765c437fde7e02d2bdd,blue,6020bc70f1e4807cc70023a0,https://octane.gg/teams/23a0-nrg-esports,NRG ESPORTS,North America,133.73,167.83,11,2,4,2,1020,18.181818181818183,1308.0,1344.4269,141.51999999999998,7231.0,1360.0,4892.0,783.0,2339.0,577.0,59.0,9.0,197.0,51.0,1106.0,131.0,1118.0,133.4,113.91,379.86,225.46,120.63,248.18,1512522.0,182.02,401.6,402.32,558.58,355.15,72.2,24.25,246.0,488.94,314.47,182.52,666.52,319.43,718.49,267.44,5.0,6.0,True
24201,623e0765c437fde7e02d2bdd,orange,6020bc70f1e4807cc70023fb,https://octane.gg/teams/23fb-renegades,RENEGADES,Oceania,162.9,151.39,9,1,6,1,1109,11.11111111111111,1319.0,1342.9395,140.45000000000002,7223.0,2139.0,5048.0,1423.0,2175.0,716.0,56.0,15.0,193.0,62.0,555.0,85.0,823.0,158.09,77.99000000000001,367.3200000000001,238.27,149.17000000000002,211.64,1445092.0,158.86,383.77,446.3,532.97,380.71,75.25,26.03,247.0,425.26,334.34000000000003,229.33,594.5400000000001,394.39,679.9,309.02,6.0,5.0,False
24202,623cb1bfda9d7ca1c7bab22d,blue,6020c1bef1e4807cc70258d0,https://octane.gg/teams/58d0-pioneers,PIONEERS,Oceania,141.7,178.06,6,2,3,2,931,33.33333333333333,1178.0,1146.01681,140.35,6356.0,1002.0,4313.0,569.0,2043.0,433.0,49.0,6.0,186.0,38.0,635.0,29.0,1174.0,155.89999999999998,61.4,400.18,244.69,132.68,194.63,1482937.0,171.58999999999995,373.49,469.04,548.27,411.25,54.59,24.83,258.0,584.62,281.49,148.0,748.27,265.84000000000003,757.01,257.1,3.0,6.0,True
24203,623cb1bfda9d7ca1c7bab22d,orange,6020bc70f1e4807cc7002389,https://octane.gg/teams/2389-spacestation-gaming,SPACESTATION GAMING,North America,151.19,151.29,7,1,4,1,833,14.285714285714285,1335.0,1380.05237,158.76999999999998,7654.0,2163.0,5808.0,1420.0,1846.0,743.0,68.0,16.0,167.0,66.0,1068.0,177.0,1636.0,138.41000000000005,116.95000000000002,286.98,206.34,211.09,296.92,1553555.0,194.11,398.84,432.00000000000006,607.5799999999999,352.26,65.11,29.96,267.0,395.91,342.28000000000003,286.76,578.78,446.17,714.23,310.72,6.0,3.0,False
24204,623cb34fda9d7ca1c7bab234,blue,6020c1bef1e4807cc70258d0,https://octane.gg/teams/58d0-pioneers,PIONEERS,Oceania,152.15,186.77,3,0,4,0,669,0.0,1275.0,1292.3789,144.53,6704.0,1422.0,4582.0,857.0,2122.0,565.0,53.0,10.0,181.0,49.0,763.0,128.0,1175.0,90.37,97.76,324.85,253.1,143.32,211.14,1456878.0,165.24,399.02,378.49,523.26,344.88,74.61,23.97,266.0,494.85,301.48,146.4,656.39,286.35,655.5699999999999,287.17,1.0,3.0,False
24205,623cb34fda9d7ca1c7bab234,orange,6020bc70f1e4807cc7002389,https://octane.gg/teams/2389-spacestation-gaming,SPACESTATION GAMING,North America,143.97,125.37,7,1,3,0,757,14.285714285714285,1269.0,1289.10172,156.77,6687.0,1790.0,4856.0,1172.0,1831.0,618.0,58.0,13.0,172.0,57.0,1055.0,127.0,1691.0,98.84,139.34,284.57,204.74,167.84,279.08,1467768.0,177.76000000000002,366.69,404.19,580.94,295.97,71.72,29.17,259.0,374.67,351.82,222.15,556.84,391.8,708.53,240.11,3.0,1.0,True
24206,623cb590c437fde7e02d2b43,blue,6020c1bef1e4807cc70258d0,https://octane.gg/teams/58d0-pioneers,PIONEERS,Oceania,184.61,249.51,8,1,8,1,1423,12.5,1268.0,1306.8234,144.07,9892.0,2576.0,6710.0,1705.0,3182.0,871.0,77.0,19.0,276.0,77.0,1020.0,196.0,1988.0,157.61,111.5,520.46,309.72,237.43,298.34000000000003,2108810.0,259.51,535.79,590.63,749.7,543.5600000000001,92.67,30.36,317.0,702.1600000000001,399.86,283.91,912.75,473.1500000000001,945.6,440.33,6.0,4.0,False
24207,623cb590c437fde7e02d2b43,orange,6020bc70f1e4807cc7002389,https://octane.gg/teams/2389-spacestation-gaming,SPACESTATION GAMING,North America,238.62,201.21,15,2,6,2,1469,13.333333333333334,1262.0,1290.44187,143.82,9768.0,2092.0,6804.0,1188.0,2964.0,904.0,85.0,15.0,262.0,78.0,1726.0,322.0,1954.0,165.16,169.76,528.4,229.92,263.45,335.19,2015416.0,232.56,499.52,648.0799999999999,799.6500000000001,475.16,105.37,37.11,331.0,612.84,430.0,337.32,829.3399999999999,550.8199999999999,1018.47,361.71,4.0,6.0,True
24208,623cb74dc437fde7e02d2b4a,blue,6020c1bef1e4807cc70258d0,https://octane.gg/teams/58d0-pioneers,PIONEERS,Oceania,136.17,173.41,5,1,5,1,788,20.0,1316.0,1344.9286,144.68,7346.0,1144.0,5380.0,713.0,1966.0,431.0,66.0,9.0,180.0,40.0,1277.0,187.0,1299.0,115.58,102.89,366.8,230.93,155.55,238.43,1536527.0,185.4,417.43,415.88,556.76,390.24,71.71000000000001,23.94,253.0,510.47,358.35,149.91,711.95,306.77000000000004,717.03,301.69,4.0,3.0,False
24209,623cb74dc437fde7e02d2b4a,orange,6020bc70f1e4807cc7002389,https://octane.gg/teams/2389-spacestation-gaming,SPACESTATION GAMING,North America,148.66,148.73,12,3,4,3,1124,25.0,1172.0,1201.7576,146.98000000000002,6564.0,1035.0,4668.0,566.0,1896.0,469.0,58.0,7.0,164.0,42.0,1203.0,133.0,1082.0,164.86,118.06,366.14,192.37,119.54,285.32000000000005,1422477.0,149.87,370.05,493.63,567.73,372.74,73.08,22.69,216.0,478.94999999999993,341.86,192.76,668.78,344.76,774.6099999999999,238.94,3.0,4.0,True
24210,623f75dfc437fde7e02d2c31,blue,6020c1cdf1e4807cc7025d03,https://octane.gg/teams/5d03-version1,VERSION1,North America,169.87,169.79,8,0,4,0,767,0.0,1418.0,1389.22664,144.28,7694.0,1823.0,5264.0,1161.0,2430.0,662.0,63.0,13.0,214.0,63.0,1107.0,155.0,2088.0,109.65,81.50999999999999,355.62,215.09,168.72,241.57,1575571.0,216.97,397.92,380.47,551.19,381.85,62.29,18.88,211.0,469.35,325.23,200.79,657.5799999999999,337.77,716.17,279.19,5.0,6.0,False
24211,623f75dfc437fde7e02d2c31,orange,6020bc70f1e4807cc7002389,https://octane.gg/teams/2389-spacestation-gaming,SPACESTATION GAMING,North America,142.25,163.37,6,1,6,1,1068,16.666666666666664,1305.0,1286.48815,148.10000000000002,7125.0,1832.0,4877.0,1105.0,2248.0,727.0,64.0,14.0,198.0,64.0,1475.0,305.0,1414.0,121.7,101.75,360.43,204.1,172.32,242.15,1553959.0,185.26,408.6,405.78,586.72,356.65,56.28,24.19,230.0,451.63,330.76,217.26,624.94,374.69,717.72,281.93,6.0,5.0,True
24212,623f7810da9d7ca1c7bab339,blue,6020c1cdf1e4807cc7025d03,https://octane.gg/teams/5d03-version1,VERSION1,North America,148.86,161.49,7,3,7,2,1330,42.85714285714285,1324.0,1390.58201,138.12,8175.0,1164.0,5642.0,539.0,2533.0,625.0,65.0,7.0,226.0,55.0,885.0,159.0,1605.0,165.06,72.68,455.84,207.04,175.13,225.97,1625106.0,202.02,447.35,479.26,632.23,438.9500000000001,57.44,21.53,230.0,559.46,373.8,195.36,755.1999999999999,373.42,857.5500000000001,271.07,4.0,3.0,False
24213,623f7810da9d7ca1c7bab339,orange,6020bc70f1e4807cc7002389,https://octane.gg/teams/2389-spacestation-gaming,SPACESTATION GAMING,North America,130.2,176.97,14,5,4,5,1433,35.714285714285715,1236.0,1282.22717,137.64,7538.0,1051.0,5556.0,586.0,1982.0,465.0,63.0,6.0,177.0,40.0,801.0,13.0,1106.0,147.67000000000002,118.28,391.46,277.41,144.13,244.3,1538769.0,135.65,419.43,569.6,662.3399999999999,397.46,64.87,27.35,251.0,587.93,348.74,188.0,790.3,334.37,829.37,295.29,3.0,4.0,True
24214,623f7bc9c437fde7e02d2c38,blue,6020c1cdf1e4807cc7025d03,https://octane.gg/teams/5d03-version1,VERSION1,North America,158.19,181.14,6,1,2,0,844,16.666666666666664,1275.0,1318.69049,134.64,7895.0,1536.0,5095.0,738.0,2800.0,798.0,60.0,8.0,231.0,59.0,965.0,68.0,1286.0,175.21,84.44,462.22,208.26,156.36,238.42,1632688.0,177.37,460.23,454.81,559.25,448.77,84.38,21.83,227.0,576.9399999999999,334.32,181.15,771.3800000000001,321.02,809.3599999999999,283.05,2.0,7.0,False
24215,623f7bc9c437fde7e02d2c38,orange,6020bc70f1e4807cc7002389,https://octane.gg/teams/2389-spacestation-gaming,SPACESTATION GAMING,North America,168.69,174.74,6,2,3,1,1031,33.33333333333333,1334.0,1338.23283,143.65,8012.0,2073.0,5501.0,1367.0,2511.0,706.0,67.0,16.0,207.0,64.0,1265.0,245.0,1649.0,169.96,105.24,418.86,224.23,182.7,243.15,1694831.0,201.68,463.63,442.02,622.12,422.16,63.05,26.99,249.0,488.61,357.46000000000004,261.24,688.41,418.92,784.94,322.4,7.0,2.0,True
